soil_ph,nitrogen,phosphorus,potassium,rainfall_mm,temperature_c,humidity_pct,crop
5.59503163,27,65,18,73.36386477,20.10993761,23.22323766,kidneybeans
5.5259045260000015,30,63,16,100.5978728,23.60506572,21.90539577,kidneybeans
5.819403771,37,70,25,84.06354115,19.73136909,24.89487354,kidneybeans
5.562201934,27,63,19,133.1914419,20.93409877,21.1893007,kidneybeans
5.630664753,22,60,24,104.2570723,18.78226261,20.24768314,kidneybeans
6.03160778,3,72,24,122.6539694,36.51268371,57.92887167,pigeonpeas
5.269084669,40,59,23,163.7266551,36.89163721,62.73178224,pigeonpeas
5.985792703,33,73,23,103.3301803,29.23540524,59.38967583,pigeonpeas
6.09186275,27,57,24,142.33036769999995,27.33534897,43.35795962,pigeonpeas
5.624731337999999,10,79,18,184.6226709,21.0643684,55.46985938,pigeonpeas
6.446091759,30,75,25,149.299952,30.33276599,42.35249879,pigeonpeas
5.623490042999999,40,70,20,147.03614419999997,31.80130272,45.03186173,pigeonpeas
5.864623352000001,38,55,19,198.8298806,33.18184225,38.23184742,pigeonpeas
5.761702519,35,58,20,90.05422663,29.38538562,63.47742011,pigeonpeas
4.696518678,38,61,21,127.7767134,30.27374995,67.38680755,pigeonpeas
5.269504214,33,58,24,108.6333046,35.45790488,68.75810535,pigeonpeas
7.445444882999999,16,56,17,176.6165894,33.80020039,40.03262418,pigeonpeas
5.833031707999999,31,72,17,96.36222901,28.69180475,49.47225353,pigeonpeas
7.3393209289999986,16,80,20,122.0146733,31.24021696,56.67369054,pigeonpeas
6.347929353,27,72,17,120.7435664,28.98039357,57.23265151,pigeonpeas
4.697750704,40,62,19,96.51524028,27.32198928,34.13737127,pigeonpeas
4.962661422,18,58,16,180.382234,21.47607807,38.80023714,pigeonpeas
4.964887857,3,68,16,107.4721605,18.31910448,34.69776639,pigeonpeas
5.642813116,26,67,24,161.48129630000005,36.97794384,37.73992903,pigeonpeas
5.6093956,16,70,20,121.5639121,24.80467592,40.1242747,pigeonpeas
4.681576043,24,63,19,194.5921148,19.3479443,55.96805489,pigeonpeas
5.70951224,9,76,25,179.2155874,28.88302142,50.12323801,pigeonpeas
6.413543781,16,55,19,192.4372194,19.54314136,47.19188279,pigeonpeas
6.007508163,28,75,21,114.2821387,24.7741949,50.54621094,pigeonpeas
4.946369874,16,71,24,139.64833169999997,18.33124824,38.40975482,pigeonpeas
5.517208078,24,70,21,132.7748215,19.14729038,45.3733757,pigeonpeas
5.902103172,38,72,21,186.5008581,28.23416057,49.4421345,pigeonpeas
5.719889876,9,66,21,157.0858232,30.11812084,34.13307843,pigeonpeas
4.548202098,34,56,17,139.6702541,33.4126864,35.42910045,pigeonpeas
6.6695294160000005,1,76,19,177.3377996,24.18553163,46.68746847,pigeonpeas
4.7509292180000005,6,69,19,94.46748008,26.88630675,41.69617915,pigeonpeas
4.946263888,26,73,21,161.7820226,31.33170829,57.97429171,pigeonpeas
5.266227032,27,61,18,108.5090168,33.30711818,67.07780816,pigeonpeas
7.10959773,27,71,23,150.87122019999995,23.45379018,46.48714759,pigeonpeas
5.617008201,36,61,21,168.5948318,34.53823889,39.04468913,pigeonpeas
5.632353113,17,73,18,197.3752649,19.50112224,34.51086611,pigeonpeas
4.674941549,26,72,22,91.72084869,28.76794904,37.57792132,pigeonpeas
7.161797643,17,64,16,180.716828,30.97758716,32.24914235,pigeonpeas
6.624966131,14,74,19,93.12330644,18.39759147,36.82639309,pigeonpeas
5.004074623999999,39,60,15,116.9106908,35.09357419,30.98685456,pigeonpeas
6.3458060110000005,6,66,15,159.2649827,34.93174223,30.40046769,pigeonpeas
6.216814453,8,59,18,187.8961851,29.50523036,35.72032498,pigeonpeas
5.921666758,2,67,18,129.0064612,34.51934775,47.52980027,pigeonpeas
6.012719118,1,76,17,147.0414824,28.43430726,52.10010827,pigeonpeas
4.684079249,16,73,19,163.27474730000003,18.41645629,34.80541039,pigeonpeas
7.077170002000001,23,75,25,91.31256412,31.07508973,47.19847683,pigeonpeas
6.208843215,32,70,20,195.5697875,20.89342749,46.24856523,pigeonpeas
7.05181629,28,59,22,170.99198280000005,30.90607799,52.79913039,pigeonpeas
4.722222454,5,62,23,145.3728801,27.9348279,66.45457122,pigeonpeas
6.418062652000001,36,67,25,136.0456753,35.95176642,36.52780776,pigeonpeas
4.803564468,1,66,23,173.1686574,19.54317155,56.92831399,pigeonpeas
4.608695247,24,73,20,176.4134092,19.63736208,32.31528909,pigeonpeas
5.611510977000001,17,67,18,129.20286529999998,31.2192752,56.46868874,pigeonpeas
7.322097972000001,5,55,18,126.6738117,33.50876355,45.70976142,pigeonpeas
5.023115055,5,56,24,188.4928637,24.80710166,45.01110015,pigeonpeas
5.617122801,37,77,17,191.0658531,36.20970524,31.94550613,pigeonpeas
5.391560417999999,13,73,20,162.59277230000004,30.50420876,35.48885969,pigeonpeas
5.906596905,6,63,23,160.33374469999995,26.01630259,49.94704718,pigeonpeas
6.574209678,16,77,22,100.546816,31.48469278,35.6395615,pigeonpeas
4.807776748999999,25,64,20,105.03802749999998,33.15122581,32.45974539,pigeonpeas
4.760038038999999,34,75,24,192.3023991,23.50222822,51.29019509,pigeonpeas
5.180271502,20,77,23,148.25027859999997,34.87248659,38.83786012,pigeonpeas
4.895927306,35,80,25,197.1144011,28.09269012,44.93322042,pigeonpeas
6.436160044,14,75,24,118.3606557,24.54757829,57.3414485,pigeonpeas
7.066087261,36,80,21,100.4673278,33.64769646,48.41490082,pigeonpeas
6.655918077999999,7,77,18,191.0895109,20.5591255,60.54880693,pigeonpeas
5.982854522999999,29,78,25,195.787103,19.95991719,59.33157782,pigeonpeas
5.457871272999999,30,60,21,182.2688175,28.87667593,62.4901206,pigeonpeas
4.759490199,20,74,16,159.8938645,36.04353699,43.61444121,pigeonpeas
7.342409555,19,57,23,141.12507219999995,23.6734328,47.2879691,pigeonpeas
4.820788186000001,3,60,19,100.7791633,25.74679443,40.7192594,pigeonpeas
6.242052013,5,77,19,175.9303271,31.08564994,66.68832981,pigeonpeas
5.001038726,5,68,20,139.8710041,18.72987676,61.33186249,pigeonpeas
5.560224582999999,37,73,21,189.5208915,29.50304807,63.46513414,pigeonpeas
4.747352458,9,59,24,137.22796619999997,20.43517772,39.37252634,pigeonpeas
7.313517308,20,72,15,134.8596466,36.00415838,56.01334416,pigeonpeas
5.661826398,31,56,23,174.5723999,31.46846241,35.39454002,pigeonpeas
4.672437054,0,70,21,101.6073988,36.30049702,56.03021253,pigeonpeas
6.471862118,21,74,15,153.2504506,29.49096726,67.10604388,pigeonpeas
5.384762927000001,13,67,18,177.5764304,30.5753044,34.75591197,pigeonpeas
5.8598134160000015,27,74,20,91.95792434,24.69487673,59.96669215,pigeonpeas
6.962386495,29,72,24,162.5931264,23.17409556,36.67847052,pigeonpeas
6.12166671,5,68,20,155.3705624,19.04380471,33.10695144,pigeonpeas
6.421748487,39,57,19,165.4113371,29.32379604,45.93248374,pigeonpeas
4.828936119,22,62,16,180.9009998,34.6455408,54.32342534,pigeonpeas
6.98571967,18,55,23,136.82743119999998,21.9989826,56.31006755,pigeonpeas
4.603563116,39,77,21,159.689339,22.99774444,60.24218572,pigeonpeas
6.979540061,13,75,20,178.8998611,30.55992394,35.29006485,pigeonpeas
7.064973419,27,71,24,165.40535400000005,31.46417866,48.17631461,pigeonpeas
5.16516459,26,64,22,109.1821183,25.95058595,40.58227261,pigeonpeas
5.111488821,23,55,16,185.2039114,21.01142393,69.69141302,pigeonpeas
5.374358869,4,69,19,149.063196,19.25100056,47.70351758,pigeonpeas
5.671419084,20,67,19,180.6465282,19.24462755,50.54495302,pigeonpeas
5.667419697000001,7,74,17,96.74706956,22.47253208,62.56532471,pigeonpeas
6.07938452,17,64,18,124.6028153,36.75087487,58.25799145,pigeonpeas
6.931924962999999,35,71,17,198.1403003,29.89286629,66.35375127,pigeonpeas
6.842744374,11,72,22,172.40168,29.37735586,44.82294584,pigeonpeas
6.876572502999999,20,60,22,186.9226052,29.65052947,42.89833235,pigeonpeas
6.151029296,10,71,18,173.11069819999997,19.54284889,66.34777265,pigeonpeas
4.567446499,33,61,24,122.4564203,20.04611791,48.93905624,pigeonpeas
3.692863601,3,49,18,32.67891866,27.91095209,64.70930606,mothbeans
4.371745575,22,59,23,36.5037914,27.32220619,51.27868781,mothbeans
8.399135957999999,36,58,25,36.92629678,28.66024187,59.3189118,mothbeans
8.840656256,4,43,18,72.98016599,29.02955344,61.09387478,mothbeans
8.153022903,29,54,16,32.05025323,27.78031515,54.65030015,mothbeans
5.270749441,32,43,22,71.6266696,31.99928579,54.1077461,mothbeans
8.050304395,14,55,15,73.44775287,27.33580911,55.27755933,mothbeans
9.679240873,5,35,20,66.35634104,28.92952635,53.57014709,mothbeans
6.974978386,25,57,24,36.94255012,27.65472156,58.59986279,mothbeans
7.39389918,11,53,24,61.32935611,28.52396666,55.77264351,mothbeans
6.68727523,40,49,17,53.56783314,31.02215872,45.89239456,mothbeans
7.88118645,38,56,25,67.43488235,25.74095321,45.38497051,mothbeans
5.875333778,27,43,23,44.94317432,31.70447482,56.85420099,mothbeans
8.202706015,24,38,22,34.96933295,24.47876451,58.51663927,mothbeans
8.985348193,23,45,21,74.44330654,31.46511256,51.79939437,mothbeans
5.87707519,29,57,20,53.39249517,25.60973447,50.7330069,mothbeans
7.707595055,31,35,23,68.04039813,30.30260453,47.18283631,mothbeans
4.524171562,0,55,25,45.78172762,28.17489437,43.6672299,mothbeans
9.926212291,7,45,22,74.32635105,25.50634557,44.8302551,mothbeans
6.455592696,17,58,25,32.76742894,31.12896766,43.58788762,mothbeans
8.016210782,11,44,17,35.1051197,26.34043268,55.59160391,mothbeans
3.71105919,22,49,22,72.66666443,28.23494706,61.5620517,mothbeans
5.49091063,9,51,19,48.25207759,27.04453473,49.32609633,mothbeans
9.254089438,28,48,15,40.89732789,25.16125354,55.25435777,mothbeans
6.005242945,26,50,19,32.55919573,27.3179125,51.66921088,mothbeans
7.437078236,36,56,20,31.87416982,25.4123765,49.66474269,mothbeans
3.808429173,8,60,18,53.1205277,31.21629982,46.01868196,mothbeans
5.818219385,24,37,21,62.74803826,30.573999,58.22686794,mothbeans
4.52363558,22,43,24,46.19374559,25.42517036,53.22082660000001,mothbeans
3.510404312,36,43,24,41.53749535,27.09400578,43.65305437,mothbeans
6.030447288,22,44,24,58.99536268,24.30935081,56.32938343,mothbeans
5.498340807999999,17,43,22,41.0550915,30.06142622,45.90067655,mothbeans
4.61136408,8,45,15,33.84110759,28.09568993,60.98353839999999,mothbeans
5.545219232000001,7,56,23,55.50429227,26.33908791,40.00933429,mothbeans
8.292875733999999,36,57,16,57.02891698,28.61409059,57.14218792,mothbeans
3.828031463,11,45,19,44.11622138,28.70012137,44.359648,mothbeans
8.869532817,6,36,22,42.24783476,24.21610338,59.79236306,mothbeans
3.793575185,17,57,20,66.1761456,28.50677929,45.20094476,mothbeans
4.193189124,4,47,20,72.19245835,25.97948991,64.95585424,mothbeans
7.661537347999999,9,49,16,55.053805,30.88482722,41.36561835,mothbeans
9.392694614,25,51,24,65.07981523,25.5042419,61.66852372,mothbeans
4.516154055,36,44,21,38.48678973,25.12528913,51.33189406,mothbeans
5.794289715,21,38,20,62.20279647,27.10508014,63.56791363,mothbeans
7.354286985,37,57,20,70.79934452,31.1006247,44.82069159,mothbeans
5.993513566,32,48,18,64.16167699,26.45707778,56.40226277,mothbeans
8.620107545,29,44,20,31.83192392,30.04132304,63.56222995,mothbeans
9.45949344,25,51,18,50.28438729,27.77799528,54.82130787,mothbeans
8.0344125,10,44,24,58.27600682,30.99256944,43.02151392,mothbeans
5.414492777,23,35,18,36.99362831,26.4908332,47.36534833,mothbeans
6.2760043360000015,9,60,23,64.25520357,31.96987867,57.17377029,mothbeans
9.160691747,3,58,21,55.60523179,25.36140526,46.82652785,mothbeans
7.887658711,22,42,22,48.46797044,25.54249137,56.96640758,mothbeans
8.183844843,12,39,21,70.4713043,28.99319096,62.85948245,mothbeans
9.072011412,39,36,22,34.03335472,29.34317422,60.50320928,mothbeans
7.702287236,32,41,16,68.54877876,28.63618921,61.39451307,mothbeans
5.88509677,30,41,15,52.0810886,24.83206631,44.17085032,mothbeans
6.16496284,19,36,22,57.04826619,25.44689075,58.55363573,mothbeans
3.504752314,4,46,15,63.77192383,31.01274943,62.40392519,mothbeans
7.388007482999999,21,39,20,60.74583498,27.06179658,52.3003173,mothbeans
8.340398059,35,57,25,71.12710390000002,27.0956288,42.26206161,mothbeans
8.66077954,22,55,24,64.53027638,28.56800579,57.30636014,mothbeans
3.558822825,35,51,17,40.85534718,28.79929247,49.84213387,mothbeans
5.9565851,17,56,17,69.66289997,27.94293692,45.41393636,mothbeans
9.416003106,28,57,17,61.86633917,30.47757686,61.58245338,mothbeans
8.18422855,22,36,16,64.58559639,30.58139475,50.77148138,mothbeans
5.131779302,11,41,19,44.13827124,26.85911286,41.81420849,mothbeans
6.294130312999999,38,38,18,35.73403813,26.31051759,61.18749126,mothbeans
7.991902443,23,37,24,33.95825723,28.77833449,44.2252605,mothbeans
8.923095695,25,35,20,71.90018566,28.90245417,43.35365671,mothbeans
6.878498176,40,45,20,38.34303462,29.37687468,57.69622912,mothbeans
5.243634848999999,23,58,19,59.18953429,24.17093241,58.25204566,mothbeans
7.550090941,2,56,23,36.91852635,26.65333029,59.79023382,mothbeans
8.709291687999999,3,56,17,52.13580529,28.19912143,53.50567601,mothbeans
7.792508067999999,26,51,25,55.21606732,28.76488954,52.62741529,mothbeans
8.055908857999999,39,42,20,40.82840673,29.3499706,61.25353851,mothbeans
4.397698806,27,59,20,36.01203025,28.00937423,52.60950014,mothbeans
5.9523849570000005,24,45,19,34.7426459,26.85851927,48.8246387,mothbeans
8.532078732999999,7,40,17,53.78769958,31.2123945,40.92604945,mothbeans
7.224193642,15,45,23,46.0203959,24.20422636,61.43378674,mothbeans
4.931890506,26,52,23,52.92929636,29.98835437,49.60384796,mothbeans
4.626212446,20,45,16,45.43669946,29.93964907,54.61813464,mothbeans
5.026003659,34,54,24,68.80141783,31.2119298,41.55934359,mothbeans
3.5253661,19,51,25,43.87801983,26.80474415,48.23991436,mothbeans
8.86979671,29,41,21,64.56807592,31.49398069,62.84916863,mothbeans
9.406887533,20,50,22,38.31597852,30.99694676,46.42693735,mothbeans
5.80428611,11,40,23,50.1978269,29.61253065,63.04749127,mothbeans
8.35495812,15,54,15,44.86052932,29.97604322,57.03184356,mothbeans
8.634929739,35,55,22,55.51932414,30.88883074,52.62696801,mothbeans
7.699200949,9,59,25,35.37493212,30.39321309,60.16299493,mothbeans
5.261285926,40,45,18,30.92014047,30.43683729,55.20522037,mothbeans
9.112771682,35,38,19,32.71129281,25.32688786,63.18180319,mothbeans
4.605700542,14,58,17,33.48919022,30.53684308,59.96664731,mothbeans
7.115994051,40,55,18,47.95406479,30.38257873,40.5926071,mothbeans
7.214078621,18,36,23,35.03404425,24.01825377,53.76623369,mothbeans
9.93509073,35,52,15,65.67591794,28.69841277,61.14754363,mothbeans
8.914074888,4,59,22,42.44054315,29.33743412,49.00323081,mothbeans
8.639586199,22,51,16,70.10472076,27.96583691,61.34900107,mothbeans
8.621514073,33,47,17,63.9187654,24.86803974,48.27531965,mothbeans
5.838508699,2,51,17,38.53254678,25.87682261,45.96341933,mothbeans
3.532008668,16,51,21,32.81296548,31.01963639,49.97675220000001,mothbeans
7.18530147,19,55,20,54.73367631,27.43329405,87.80507732,mungbean
7.034214276,8,54,20,38.7976407,28.3340432,80.77275974,mungbean
6.635968697999999,36,55,20,55.296354,27.01470397,84.34262707,mungbean
6.828187498999998,10,56,16,36.35720652,28.17432665,81.04554836,mungbean
6.89077995,22,56,17,44.75215854,29.87888063,87.32761241,mungbean
7.165121108999998,9,57,24,42.99498978,29.89232778,89.71503316,mungbean
6.935804256,34,59,23,56.48265193,28.56212158,83.24855855,mungbean
7.196774236,31,51,25,53.01899249,27.53592929,85.57019009999998,mungbean
6.990095452,0,49,18,41.82490236,29.68361658,87.93598094,mungbean
7.064782137999999,21,39,20,46.75690086,28.14448546,82.1193047,mungbean
7.156563094,28,35,22,59.87232071,29.53037621,86.73346018,mungbean
6.364967184,17,52,17,44.64407105,27.88352946,86.45147631,mungbean
6.428054409,24,42,23,44.01206619,28.22471276,82.35916228,mungbean
6.664187809,28,46,16,45.91011391,29.008124,84.96089355,mungbean
6.637677489,21,38,21,37.54602719,29.75538903,86.45193297,mungbean
6.79385576,34,60,25,40.77872823,29.78416743,85.16906976,mungbean
6.852884642999999,19,53,22,42.83053902,27.8640132,80.4513142,mungbean
7.121571293,31,58,15,51.52617423,27.11026483,84.96771717,mungbean
6.883308033,19,35,24,49.11964582,27.11030369,83.64274107,mungbean
6.421271178,24,53,17,57.65901369,28.95451232,89.07866095,mungbean
6.54450214,13,47,20,43.1386631,29.21780035,87.93724219,mungbean
6.452006451,31,53,16,48.54598575,28.7420098,85.81675947,mungbean
6.489259136,28,45,23,56.76278363,29.65021184,80.29868321,mungbean
6.713410626,31,37,21,37.31236904,27.23924995,86.404241,mungbean
6.510840928,33,60,15,56.51103293,28.95172351,81.67085323,mungbean
6.2873801170000005,34,45,21,37.01110438,28.18837136,82.60629652,mungbean
6.86308576,13,57,25,50.47333854,28.30041493,86.20681554,mungbean
6.78415271,33,57,17,57.79863368,27.89636126,88.71782287,mungbean
6.769415887999999,32,57,22,44.56598352,28.6899851,87.50436797,mungbean
6.320768488,23,59,25,56.68833819,27.826262300000003,88.73100226,mungbean
6.705008503999999,35,41,18,59.87065439,28.70562673,81.59200689,mungbean
6.790736339,6,48,24,48.48319335,28.6362812,84.61431076,mungbean
7.130278657000001,29,36,25,48.56690235,28.28511547,88.4393979,mungbean
7.012740397000001,4,36,22,43.80041104,27.60887393,86.13316408,mungbean
7.1556850160000005,10,59,22,36.94616965,28.60901145,86.99495766,mungbean
6.991242362,14,48,21,53.43228915,29.24598976,84.80084105,mungbean
6.218923893,8,50,21,50.49913241,28.62911222,89.11480590000002,mungbean
7.199495367999999,20,40,15,45.04467075,29.57329479,88.07505524,mungbean
6.3898821660000005,36,43,22,58.37249772,27.82684262,87.16679147,mungbean
6.623438282,14,57,15,40.12044158,29.8757015,83.14796296,mungbean
7.033012777000001,11,60,23,51.09802625,27.33684386,88.50229102,mungbean
6.32400451,10,59,15,58.86687093,29.83040388,89.30428305,mungbean
6.397636709,7,60,25,56.04995423,28.2753171,82.76020821,mungbean
6.401455706,2,47,15,58.41394143,29.86860065,85.99127934,mungbean
6.904587016,20,45,22,54.96121262,29.5888162,89.9939693,mungbean
6.478557136,2,39,15,49.61865305,28.07219563,82.9116472,mungbean
7.063022095,27,40,24,52.84626009,27.84026517,89.99615558,mungbean
6.981758362000001,35,48,15,55.03723979,27.10818093,87.45126690000002,mungbean
6.227134139,4,59,25,54.62243308,27.68515114,81.94268594,mungbean
6.232836962,1,48,24,59.03629954,29.34594634,85.60472562,mungbean
7.140437859,36,43,21,52.93031105,28.36319404,84.8593608,mungbean
6.459252023,11,46,24,56.52558045,27.65280218,89.80650642,mungbean
6.568795403999999,34,47,19,53.15223123,27.31372793,85.44815232,mungbean
7.12851089,21,44,18,50.46746116,27.06909959,86.89934108,mungbean
6.42937879,17,58,20,39.23831035,28.06642822,85.91625451,mungbean
6.248900919,25,40,21,44.17580911,27.73329078,81.13903037,mungbean
6.619891497999999,2,38,18,45.48591922,27.53632932,89.92908171,mungbean
6.377568542000001,9,48,20,56.09542002,29.66461594,84.28187572,mungbean
6.415459592,37,49,25,41.39081525,29.914544300000006,85.85384444,mungbean
6.3206620120000006,36,38,15,57.99524359,28.36363858,87.59810657,mungbean
6.978400282000001,40,58,15,43.15411472,29.46416042,87.60890009,mungbean
6.442335592999999,30,44,16,50.91511275,29.73013036,82.89166381,mungbean
7.184398832,1,59,23,43.78420984,27.46852989,87.17649,mungbean
6.402926221,9,48,22,49.50812624,27.77076285,87.09979549,mungbean
7.085982325,14,41,17,36.45012824,29.12939524,88.48312598,mungbean
6.698574085,35,52,19,37.45680611,27.10606808,89.89593328,mungbean
6.594739424,31,48,17,53.79732545,28.88078945,86.94206817,mungbean
6.647965508,4,41,20,37.44800463,28.14720892,83.8001509,mungbean
7.120032489,30,37,25,54.7960127,29.89129144,80.14487166,mungbean
6.91380932,9,35,20,40.53173216,27.41503453,80.98004661,mungbean
7.073048264,20,41,20,50.9246554,29.27308605,89.4875022,mungbean
6.5304707,37,50,23,56.01913159,29.65296893,88.48587386,mungbean
6.684381357,34,35,21,58.18713162,28.44524991,82.67639542,mungbean
6.581351374,14,37,15,48.9366954,27.96235681,83.97586797,mungbean
6.86483915,23,39,22,42.02483277,29.25649321,81.97952224,mungbean
6.487124217000001,5,45,21,43.05130077,28.36291385,88.00989267,mungbean
6.605733067999999,22,37,20,39.26137642,27.62749466,86.49366929,mungbean
6.860602782000001,40,51,17,50.01534317,28.66086349,86.12194568,mungbean
6.41874299,27,56,20,51.53848218,29.2114218,87.11497805,mungbean
6.365513634,31,40,22,53.35486977,29.40889385,86.16063492,mungbean
6.5563729660000005,38,36,21,36.12042927,28.02952623,84.8845732,mungbean
6.760694227999999,6,37,17,38.14476781,28.08657178,80.35005927,mungbean
6.715276662999999,6,47,18,40.16545979,29.16174608,80.28038146,mungbean
6.666380512000001,24,44,17,50.66487502,29.8596912,80.03499648,mungbean
6.626629798,25,59,19,43.95183726,29.06631494,83.6869203,mungbean
6.702772465,32,56,21,58.29933073,27.38538997,88.66663953,mungbean
7.011030515,8,45,18,43.25095608,27.93034941,85.42058715,mungbean
6.890156495,19,39,17,44.47427436,29.2808618,81.8009244,mungbean
6.821747052,39,37,15,59.84499208,28.9973145,83.78911515,mungbean
7.183189922,33,37,19,43.4826194,27.92678579,86.5543196,mungbean
6.27258822,26,54,17,49.4897245,28.5474135,88.9570454,mungbean
6.679127482,21,51,15,48.30159325,29.36488409,89.1886954,mungbean
6.689825155,22,54,20,41.013132,28.56149805,83.63802195,mungbean
6.583381939,29,45,16,43.12063289,28.43683487,87.91332682,mungbean
6.725551062,4,40,21,44.30070517,28.79728147,80.45744422,mungbean
7.069747813999999,10,37,22,58.52974279,28.7275267,89.12760359,mungbean
6.921993877999999,4,44,19,43.25726752,27.95639663,83.52706038,mungbean
6.770955317,20,45,17,37.2464655,28.17458662,83.69659318,mungbean
6.983130466,23,45,23,56.12443206,28.77653519,86.69133979,mungbean
6.267684328,25,48,21,52.55469976,28.438097,83.48991368,mungbean
7.454532137,56,79,15,71.89090748,29.48439992,63.19915325,blackgram
7.040056094,25,62,21,67.15096376,26.73433965,68.13999721,blackgram
7.418650668,42,61,22,70.23207557,26.27274407,62.28814857,blackgram
6.501869314,42,73,25,73.23573601,34.03679184,67.21113844,blackgram
6.814410927999999,44,58,18,72.49507741,28.03644051,65.06601664,blackgram
7.581442888,50,55,16,62.26242533,28.81460716,65.33538112,blackgram
7.741418772,35,72,21,66.85510868,34.03619494,64.28791388,blackgram
6.573531614,30,64,20,68.02199825,33.8642935,61.57072498,blackgram
7.543804222999999,27,64,21,73.67166182,32.84213012,68.68401492,blackgram
6.5408208,50,74,17,73.84949872,27.10053268,63.36085585,blackgram
7.22405917,39,73,24,69.28607828,25.65842532,61.18235808,blackgram
7.551364319,57,67,25,64.55882254,32.34744009,66.61452812,blackgram
6.928898659,52,63,19,67.53021213,29.58949031,68.32176769,blackgram
7.747775262999999,55,66,22,66.63830637,30.91219459,68.79427388,blackgram
6.706505915,51,56,18,70.86340755,28.12787838,64.2097765,blackgram
6.668238556,36,66,15,67.1367443,30.08545364,69.34811988,blackgram
7.332375138,59,55,19,68.97097538,31.74379487,62.51007687,blackgram
7.596802025,50,58,23,69.75555541,27.81326852,62.50460464,blackgram
7.70650895,30,65,25,71.50569456,32.88733849,64.59457409,blackgram
7.366542647,20,62,18,61.91208707,29.36358721,64.98742947,blackgram
6.919243702,58,71,15,74.01229707,27.82592799,67.58618829999999,blackgram
7.187721817999999,25,71,24,74.91559514,28.49538735,60.44848407,blackgram
7.0758864720000005,52,71,16,71.78615328,27.74274761,68.53997144,blackgram
6.74441168,40,63,18,63.02473185,30.41588462,67.66323804,blackgram
6.726469087999999,20,60,25,61.19250859,27.3254209,69.09047809,blackgram
6.628264883,48,61,21,65.62859526,30.28496619,61.69295127,blackgram
7.127064207,49,68,22,63.49726331,28.56840626,61.53278622,blackgram
7.538631462000001,48,62,15,65.81655892,25.36586097,66.6379724,blackgram
7.162357641,32,66,17,70.1415139,34.9466155,65.26774011,blackgram
6.859409487000001,21,63,22,74.61649888,25.09737391,67.72837887,blackgram
7.397190844,20,72,19,65.82045699999999,32.47648301,64.34848735,blackgram
6.880245789,25,65,21,69.24464096,33.86351172,68.59232289,blackgram
6.581313137,41,78,21,70.88787207,25.19857725,60.37332688,blackgram
7.296972161,53,67,17,61.46892873,31.77681682,69.01852894,blackgram
6.97297656,39,60,21,64.72797143,34.89814946,63.59948557,blackgram
7.241148507,25,76,17,62.3061735,31.74105409,68.63525428,blackgram
6.92009048,21,78,19,69.85112265,27.16159076,66.76017239,blackgram
7.504608385,57,60,17,73.58663968,26.23773129,67.88521396,blackgram
7.152272256,56,75,15,66.37171179,30.20157245,60.06534859,blackgram
7.137004749,49,72,15,74.86960831,31.55846339,67.83563765,blackgram
6.8080417220000005,24,80,19,65.66436565,29.67892453,69.0854554,blackgram
7.393631868,49,76,18,60.4693835,27.05365239,67.7017527,blackgram
7.69950698,28,68,19,72.43169115,34.63880966,61.38597868,blackgram
6.602888248999999,55,78,21,63.57445989,33.39438752,62.93692886,blackgram
6.734447425,50,64,25,70.25496749,28.84079155,63.37230676,blackgram
6.521217963,34,80,19,71.48327008,31.49338309,63.0563645,blackgram
7.707332484,20,68,23,63.1830529,25.54960633,63.95425534,blackgram
6.596719015,55,67,16,70.27184748,34.37329112,69.69366426,blackgram
7.403623355,23,70,15,60.41790253,34.600824700000004,63.11296779,blackgram
7.517097,53,74,15,72.17818157,29.43463808,64.94329356,blackgram
7.17620823,26,67,16,67.83345933,29.10713092,67.90577375,blackgram
6.593961761,33,80,22,70.0866434,28.57006111,65.71765781,blackgram
7.143942758,37,79,19,69.40878198,27.54384835,69.3478631,blackgram
6.690655045,33,75,21,62.30278274,33.04687968,68.93875631,blackgram
7.423530351,22,55,20,61.16350463,33.95309131,69.96100028,blackgram
6.578714842999999,20,68,17,71.72980375,30.11873003,60.11680815,blackgram
7.497469256,43,68,20,69.43895491,29.57812712,66.17587668,blackgram
7.775306272000001,44,76,22,68.91754359,27.26458947,68.01232937,blackgram
7.322555222999999,34,60,16,63.85668948,31.35730791,64.24992106,blackgram
7.580527339,21,72,17,61.71111448,31.52104732,66.55723677,blackgram
7.1084501210000015,25,68,19,67.47677295,29.39982732,64.25510719,blackgram
7.358974541,41,62,15,65.24194361,29.38400259,64.14928485,blackgram
7.405176138,28,65,23,74.24459122,28.38686534,61.88871127,blackgram
6.500144962,35,64,15,69.5274407,28.47442276,63.53604453,blackgram
7.167435834,52,58,16,71.36947525,30.64095781,61.14508627,blackgram
7.261791753,58,75,25,68.64685069,25.25596239,61.36669662,blackgram
7.586642101,34,66,19,73.44678678,32.97030511,60.18122078,blackgram
7.534811832999999,52,70,16,67.32520551,33.66855394,66.60416867,blackgram
7.251000789,23,57,19,73.40452716,32.83963757,67.99803573,blackgram
6.513620917999999,42,58,25,69.46020927,27.45853567,62.90020977,blackgram
7.121254928,37,62,17,74.62068748,25.68576704,69.84354028,blackgram
7.574561547,44,75,22,71.21006868,30.0328403,64.14800537,blackgram
7.350869792,21,80,20,64.32887142,28.20667264,68.27085245,blackgram
7.5131510760000015,56,76,16,63.29900785,28.27265858,61.18956161,blackgram
7.0256077060000015,29,76,15,69.68862306,28.541723600000005,64.2020154,blackgram
